Id,Hazard
858,34.17224467551396
859,42.46971653190197
860,42.682792138690914
861,39.39770074763914
862,44.85734594062678
868,44.29069067177065
869,41.029190191852756
874,35.569109669606256
875,45.96764372256522
877,45.272589333105515
879,41.36809073249105
885,34.83015502533697
886,44.30519636448765
887,35.27065692378947
892,45.53400300876485
894,67.4497405254378
896,47.318895886893216
898,39.4846019501221
899,44.51432039537678
900,35.722554632439746
901,46.10953136238707
903,38.625441261108364
904,33.713403082039335
906,41.01542172062735
907,44.136883324861465
908,40.781129083539874
909,43.105185971723394
915,39.82871606401276
916,51.518171043046806
917,41.0320315978206
921,48.31724195684454
922,52.066747964245245
923,37.91702143842155
924,45.876744995750215
927,43.09736662172767
929,41.83113806446089
932,49.41809278975189
934,40.37731270697778
935,39.571615211265325
937,36.428879232233996
940,37.53576880039995
944,45.440364497590295
946,34.76773075743047
948,38.605838656394226
950,57.13459732085877
952,41.68531680478866
953,33.52894537937837
956,44.94860751565193
959,45.66726691667289
960,44.51767825165728
961,44.960600134201336
962,38.380098941781725
966,44.4480197405477
968,56.29102604466783
969,40.12304452047553
971,38.939142515875155
972,41.196616777680504
978,39.55669317629473
983,40.60958335494289
984,40.51416658987242
985,47.07611327491665
987,42.858405789227795
988,38.5568537846999
989,36.8041272566342
991,38.45290133005537
992,40.42105200803452
993,43.18484163751839
997,40.85177543530073
999,45.090725313595016
1003,41.657837388430295
1006,41.1331352640624
1007,38.81871789688303
1013,47.04304051249465
1015,35.65247861397194
1016,46.29699904348561
1017,43.45156929368443
1018,47.37846799127036
1019,40.23705278730018
1020,41.17238553008229
1021,39.32053424055982
1023,47.27000781507115
1025,44.02266917370832
1027,47.10496780189557
1028,39.17151953015056
1029,65.10124340543918
1032,46.11560337324598
1035,32.51339859832164
1039,33.60048170147473
1040,35.090517188028976
1041,39.193655940482735
1043,45.35096577236575
1045,39.58547742099125
1046,39.75782772663231
1049,39.98890634114547
1054,38.14942907879936
1056,45.112844619190554
1057,42.17002765883402
1058,45.199039295115824
1060,45.23117884430629
1061,39.63659021820213
1062,40.97653975337403
1063,34.695334112085916
1066,43.89262016041869
1071,39.804116389839805
1072,38.139597743082234
1076,42.291210092166295
1077,35.54475621645517
1078,61.56561284551419
1082,46.77044800490708
1083,42.02907480363496
1085,41.580699188694624
1086,33.48829270991344
1088,40.879044600020606
1089,41.16793627822901
1090,52.51188989670036
1093,40.33488961875529
1094,38.472044828905
1095,41.65263296977592
1096,37.61186969129461
1097,46.58519513994054
1098,34.3499758312182
1103,42.674483795504926
1104,44.6502014981119
1109,39.85320640823608
1110,58.5966359951033
1111,44.3089269181246
1113,42.819595860939
1114,44.323535020884854
1115,37.859886409964396
1117,42.19766808212585
1118,38.79158071459811
1121,42.982830997396164
1122,56.61205026607167
1124,41.24775078469867
1125,45.592590077895714
1126,36.920302807265784
1127,43.327602547091026
1128,50.19065681547074
1130,41.8240554673331
1132,43.214935869811306
1135,35.63295819672541
1136,46.108137626221406
1139,39.23035198625468
1140,38.730280189309546
1141,42.48389200844218
1147,50.050841648097965
1150,52.651453664000684
1152,45.944583040686474
1154,34.4422616289085
1157,41.78317883234635
1158,44.302291213747615
1160,41.32023405454217
1162,40.28069798119745
1163,46.68778702427957
1164,41.877274692309896
1171,44.205080793130904
1173,48.2466340126714
1174,45.75206068893269
1176,39.39427952874468
1178,38.0779155243423
1182,41.05708621712665
1185,34.39539727627008
1188,40.86025936533622
1189,39.68062867936771
1192,43.738587557142274
1194,46.94042532151755
1195,43.017682696629784
1199,41.17046661705345
1200,42.5061917295513
1203,38.355800419426394
1204,43.28210937746179
1206,39.94259005210364
1209,47.379316913032355
1214,46.4447680677908
1215,42.6436037614522
1217,68.48394190322885
1219,46.18696589747931
1220,46.28595889783404
1221,50.9210835822658
1222,34.922910455318295
1223,35.26110904946336
1225,38.08744073262096
1226,39.40845509355531
1228,39.42842177461537
1229,44.82971525829266
1231,43.66584836016974
1233,51.76992052994122
1234,56.805184143873916
1235,43.33573615937796
1236,36.81493064625119
1238,39.66321115820933
1240,47.9287783181912
1241,55.245079430115744
1242,45.37652894080644
1244,39.917401040374294
1245,42.28737363240871
1248,40.425529272623216
1250,46.29607162243539
1251,47.10303495487743
1252,46.2911423325326
1253,42.89399706739648
1255,43.586049027918875
1258,40.104637253762554
1261,35.032960181367336
1262,55.302306534448604
1267,41.644063631976415
1268,40.18377467869822
1270,35.184993430202645
1271,52.48885601524698
1274,40.46645151878185
1275,43.06005219455822
1276,41.779669641675
1277,41.925621259644366
1279,44.94347790432919
1280,44.0691906651837
1281,46.69634855894279
1282,37.04728437079505
1285,36.58747818666959
1289,40.705725043895924
1293,44.89280952813353
1294,32.974674495803
1295,37.7478881211894
1296,39.97698995356833
1298,44.322297683965964
1300,37.75610521336782
1301,35.752585786075436
1302,44.75463406083765
1303,57.166784593350485
1304,37.46686355224239
1306,45.590862192232535
1308,37.10545097221307
1311,39.12756563256495
1312,35.086529125164404
1313,32.25560924727411
1314,32.64023895741582
1315,42.875853235846485
1316,32.6955472766763
1317,40.41508584075761
1319,40.068972730002564
1320,46.73258129705979
1321,40.533837496954185
1322,45.65025911937699
1324,60.24194764589657
1326,35.034319690950085
1327,44.312905136265236
1328,35.90645936994454
1329,43.848239989461916
1330,61.44625500207381
1332,59.40824767149622
1333,41.68599378472415
1334,47.07179357178101
1335,46.38149149795375
1336,40.36393903581643
1339,45.050842474822716
1344,42.36309225181958
1346,36.800470661918865
1350,35.41677122460817
1351,37.66254713857467
1352,46.78107856484647
1354,43.75022816096766
1356,42.78891476549005
1358,44.66055344996887
1359,47.11286096950152
1361,41.053510921467655
1363,34.644267884388
1364,39.099467569703805
1366,38.45005307682693
1368,47.204671632373184
1370,43.168407031292354
1371,41.562124896914405
1374,34.698168623554196
1375,31.886408209196585
1376,37.25619394069808
1377,44.64454437085869
1379,42.873650530645605
1380,51.74247112398806
1382,39.56863466518245
1384,43.51868916333917
1387,35.33492874215195
1388,35.476287700533305
1393,40.5438420260506
1395,51.17643882470559
1396,30.99235866619415
1398,40.210833359650316
1399,45.244454536763286
1401,41.421473382944804
1403,49.33023341859652
1404,47.55483587247369
1405,34.73629958657152
1408,35.984525904494745
1409,40.802957459403935
1411,54.26604289568688
1413,32.0461162794388
1414,40.8370302044583
1415,45.04559773568859
1417,40.654898291147916
1419,42.49233050385241
1421,39.31279178362452
1423,39.71686047078625
1427,54.561911524145174
1429,39.36079551921581
1430,36.56787575816832
1433,58.80060755870344
1434,59.379905801022716
1436,34.012075304535195
1438,42.764229883569
1441,43.09573844094654
1443,48.13453131343194
1447,43.61986904278317
1451,34.80749874104933
1457,45.89666868200889
1459,58.75709009631126
1460,40.79903644595925
1462,41.809054361951496
1464,31.764289840518913
1466,42.29451513239861
1467,36.604325864120575
1469,38.38229989273364
1472,40.01334652155435
1475,30.738131388856846
1476,38.03743788590423
1479,39.98486233367118
1480,49.613158308969574
1483,33.9988928346689
1484,38.28465333179863
1485,49.07184664251851
1488,40.68001945230174
1490,35.34626795166494
1492,47.94307772716086
1493,42.41917296182659
1495,31.712205720969802
1496,39.53214308104438
1499,45.15843574196609
1502,33.38202764588138
1503,42.442583885118125
1505,45.428064826352646
1509,43.73285640178571
1510,42.90290426261948
1511,35.462163282740434
1512,46.238669354798894
1513,60.06625179018217
1515,36.520423579584985
1517,40.044048921498664
1520,59.12239043519573
1522,33.25007802470156
1523,39.033097594875976
1524,39.538660474580816
1526,39.05554180177556
1527,44.802098661804436
1528,41.89480995495837
1529,33.603520341471516
1533,39.47040823649474
1536,36.99481229918164
1537,41.16866266845709
1540,56.65973620260017
1541,39.70857943444461
1543,43.6564633989651
1544,34.3226113018028
1546,43.07508668478468
1548,37.44962015297458
1549,50.70446198644234
1550,47.649327431658
1552,40.14016727286286
1553,42.21430937032048
1554,42.013645528737406
1555,44.325829799958356
1560,38.91178701329418
1564,38.00012555593433
1567,55.136022437831876
1570,45.373920784050725
1571,57.07782228902135
1573,40.97434077197451
1575,45.5590329369204
1576,32.6862562914087
1579,49.85871947352996
1580,39.9690985115391
1582,39.59791813659318
1583,34.62823792454979
1586,48.471461558234026
1587,48.66087908205264
1590,43.308149527527306
1591,40.833683720047
1595,41.35087528035034
1597,30.654064890199173
1602,38.23237138798746
1603,44.1860184666344
1604,45.25964893343059
1605,40.23327796848504
1606,43.82224934153398
1607,42.063772808704044
1610,47.32375927635365
1611,37.26829849886219
1614,44.38757714104903
1617,60.17967682158847
1619,40.22249904002132
1623,38.81430103175839
1625,46.65808016958841
1626,35.85362524649834
1627,35.95211122996709
1632,39.79052338695027
1633,37.78156281327904
1634,44.241280623890205
1635,47.45546388648429
1636,38.95040906441442
1638,46.21789750335462
1639,44.91296411055342
1641,41.74326282786529
1644,44.279317069404804
1645,48.73078164636945
1649,42.16858693879289
1650,33.48034345768794
1651,39.68489485994244
1653,34.89488150214137
1654,46.52917820991996
1656,36.00881065168075
1657,40.81071039627637
1658,46.167141842947125
1659,42.95987959240099
1660,39.389423425039844
1661,50.29095440127174
1663,41.46844526969257
1664,41.99556418333987
1666,39.22595160374743
1667,58.60162932091955
1668,43.63843765979546
1669,41.145162122430165
1670,40.016623800165036
1671,47.362570807814755
1672,47.31616115236416
1678,40.488487214416665
1682,35.13478969437783
1683,38.78572697954751
1687,40.78106773482682
1689,45.52798577900269
1690,38.9360638222952
1692,46.29775954621637
1693,40.52280294014908
1696,41.530192741004015
1698,32.623881661313334
1700,41.24493703818563
1702,39.20838729394199
1704,55.458704903701474
1706,40.914145704172235
1707,40.16717490726764
1710,45.82426225084481
1711,39.61751533285084
1712,35.70371814420234
1717,46.256346924545205
1721,33.40263619864711
1722,42.25528622852197
1723,43.933796157501696
1725,43.285049925333595
1729,34.44905590424127
1730,48.622827203050356
1732,35.208845260038494
1733,40.91975684341973
1735,41.990071474129174
1737,35.65368361545765
1739,47.213536818038854
1740,42.69552170351205
1741,53.885848154493786
1742,33.403553399864464
1744,54.17527631173495
1746,39.13144572638655
1752,41.38690334331571
1753,38.00481664356312
1754,47.00858503832037
1757,37.89118927738606
1759,57.71489119404143
1760,31.276484080337784
1761,39.11180594046029
1762,60.06238384597926
1763,53.31433612541401
1765,35.498937934216976
1766,35.86750935220349
1767,44.439675200507345
1769,57.98556735877674
1770,45.68342460285882
1771,54.765887523862105
1772,50.13702427844736
1774,52.69737419977993
1775,47.09141203536294
1778,46.5573791811791
1780,44.656963487576014
1781,42.7490731837512
1782,41.78727524131491
1785,46.69626833729143
1788,38.272972618758985
1790,37.21850670870863
1791,39.4741971768538
1792,40.78351661526712
1793,35.457420945107835
1795,49.30841825304504
1796,51.97292169386892
1798,37.54534925175652
1799,38.5963334996906
1801,49.05533578083531
1803,40.22035734497342
1805,46.523665125884754
1806,32.72759370297514
1811,39.7998522908742
1817,34.53114546009911
1820,35.09139467127721
1824,47.889689213157276
1827,39.08635058710862
1828,40.90973865712143
1829,32.513082301870476
1831,52.24958168730103
1832,47.625855920686526
1833,38.490469318769044
1834,38.43651684395398
1835,44.10241317892298
1839,41.09439477001655
1840,60.3420213590053
1842,39.70973819797696
1844,47.03476133618557
1845,35.007328469478736
1847,52.72611851091763
1848,37.93737935911062
1851,40.449826617724284
1852,40.4829603446317
1853,33.97138632641221
1857,46.10177105986566
1860,33.12468438840162
1861,32.906068065898964
1863,45.43919976941707
1864,34.23458013085809
1865,47.17234897149492
1867,42.47537616075954
1868,40.92078011203167
1870,39.888687678273
1871,48.90441718815731
1873,55.49027258237754
1875,42.274753879315796
1876,41.43152594417329
1878,32.5519386995375
1881,43.597684334854335
1883,48.54782533542657
1884,50.480295199889085
1885,36.014014521138805
1887,37.692251246286894
1888,41.13722583978484
1889,42.014782614437884
1890,33.958679307273925
1892,48.92751967743236
1895,42.134104257341285
1896,38.92086090630016
1899,46.3265901560277
1901,40.56651751265971
1907,40.50876009378835
1908,50.10262852548512
1912,41.78406895081315
1913,46.02304013624951
1914,44.94260135130264
1920,33.97168799862392
1921,40.72385294664382
1925,40.9373885214818
1926,59.00569039202592
1927,47.59962001364262
1929,42.31254675302102
1930,37.06059819023398
1931,40.70245498833421
1932,33.70159872480072
1933,46.24574954914054
1935,41.439725937401654
1936,43.44581624562819
1937,45.269590745410625
1939,41.75049448831089
1940,42.064227775540964
1943,43.21926838076047
1946,35.41926426287084
1949,45.71831091410578
1951,35.24429134395007
1952,38.756089024971914
1956,38.539940802896076
1957,44.60273412655783
1958,40.32264067758259
1959,58.09847450513422
1960,47.811324649946705
1962,41.03729649740994
1963,45.19303447780904
1964,41.11157287590763
1965,32.42189274151054
1968,39.893453285399005
1969,40.102431026235436
1972,39.69107892167674
1976,43.968192836517176
1979,45.23215431425405
1981,35.49838160728982
1985,43.91966494360514
1988,35.42782946778406
1991,38.786915286406845
1994,35.61183326446867
1995,42.73314724685397
1998,39.14154097369184
2001,44.74974529373929
2002,35.88757960364899
2003,38.70736206049849
2005,43.38528284205431
2006,41.984678878243386
2007,45.42985626888688
2010,33.73093054235871
2012,43.1386657247454
2014,41.95005412750124
2015,46.650082481023375
2017,41.81657527127987
2019,35.18673334884725
2020,45.928925834049345
2021,42.70101142964368
2023,38.95582686163275
2024,45.88787296740112
2026,42.14109337653383
2027,44.44170467426976
2028,39.06874679896188
2029,54.273635799825314
2030,40.63772658821576
2031,39.99759665693347
2032,50.71402113240397
2033,38.73462079125779
2036,52.50805031771427
2037,35.52879947295501
2038,38.503299853839394
2040,37.08865292208989
2042,42.26140454264997
2045,38.69406718985632
2046,34.130942252900624
2048,44.993669571793305
2053,58.146433822038496
2054,37.6451743422364
2061,33.58481020870369
2064,40.866807650997934
2066,42.52194690208078
2067,46.59174770324698
2068,39.83036088178378
2070,41.41238236322952
2075,46.82570079201313
2079,34.18350790084551
2082,41.24789514271351
2084,41.73581034576923
2086,35.581128908376606
2088,43.54741760830382
2089,56.567911867788645
2092,44.92719562181528
2093,38.912419050243315
2096,40.22006385068353
2098,40.38323492482754
2104,40.30087326157473
2106,38.109330326097094
2112,44.65278514208999
2113,43.31107887539279
2114,48.51219053823815
2121,41.86833884425028
2125,42.47066936850473
2130,42.75105067380967
2131,60.9442853138088
2134,48.04749090888272
2141,48.801651434296296
2143,45.15388742018951
2146,39.9953023576522
2147,32.25128677789487
2148,40.134559439701654
2151,34.63559797288459
2155,43.39042212725293
2156,34.32899871764635
2158,44.90661428926169
2159,40.483973569686185
2160,45.63007351561261
2164,35.312962919369426
2165,34.960621785401365
2166,66.25273677645697
2170,47.12473842019482
2171,42.690435470351616
2173,37.46436631931752
2175,53.74403095869596
2176,48.555541139543166
2177,47.16135577886084
2178,41.30815228002679
2179,57.97517782351894
2182,36.30510037474174
2187,39.20247491871273
2188,42.25822842839666
2193,52.43842611897547
2194,54.16623921943292
2197,46.513138999478905
2199,39.508438485308
2200,39.08696354536843
2202,42.36212186314209
2203,37.285914013094725
2206,46.444130868799824
2207,45.14385345624022
2209,41.00897424641224
2216,36.38221307691952
2218,46.11805802902413
2219,40.963524651668564
2221,42.26924601101545
2222,39.70871920709952
2223,34.82475071849463
2228,45.81521007085799
2232,46.914570529321665
2233,47.986486288062956
2234,60.60734433783392
2235,40.27698811475565
2236,42.492914152764904
2237,39.14900592662142
2238,39.628783552176465
2239,37.20911552257457
2241,41.218517770228104
2243,35.9765972551195
2244,41.77881692959311
2245,47.99630134926731
2250,42.7209285571266
2251,34.160411647165596
2252,41.97338105300476
2254,44.04240049922197
2258,38.23797816632921
2263,44.200087865897515
2265,40.49761752898049
2266,43.715728661767706
2267,38.55823203959251
2268,41.271856164594894
2270,34.47109366676007
2275,39.084037071303435
2276,44.93009725560533
2279,43.25944799818711
2281,43.06133481039064
2284,39.53665221696601
2289,43.226006325382556
2290,52.1446144969141
2292,42.23050721196004
2293,45.47710634522361
2294,32.21894270285923
2301,41.87010339600009
2302,31.839341378360935
2303,46.669699102686735
2305,38.060020363127656
2306,41.626573001350664
2308,40.33209396612046
2309,39.98234605551175
2310,36.19155011247665
2312,44.59046169052267
2313,36.411146095897884
2314,53.40673011888976
2316,36.5815583710498
2317,40.23789677606805
2320,38.74241311395257
2321,40.453977041442236
2322,33.24892604549496
2323,42.73143682836697
2324,35.13645842702765
2328,36.352731466254816
2329,45.83589746647665
2332,54.689275437302506
2333,38.8017369151749
2334,42.00105811158816
2335,44.464012582487506
2336,42.78523273381721
2337,39.969643162577434
2338,40.28493832352235
2343,36.660544131159035
2345,60.438429838312764
2349,45.190386054129995
2350,65.9159887300528
2351,44.71551241392143
2352,42.918800804789136
2354,40.80468879069529
2356,39.3250874984646
2358,38.890487932594
2360,36.773861464425224
2362,50.435138567189334
2364,46.61700033310691
2366,40.5105367460263
2369,42.62679506516682
2370,40.646791063542764
2371,39.47050632008517
2372,38.33550065463475
2377,43.26233907257444
2378,37.889929478936864
2380,44.56247051319973
2382,46.386952962290486
2385,43.95685762389193
2387,41.21067943642985
2388,41.45977836867477
2389,45.554704449026126
2392,35.367184203565664
2396,57.99347610350878
2398,42.10669529585278
2401,33.86602294404983
2402,38.32680445684342
2404,38.18612964008954
2405,45.466391615867245
2406,47.71783172355196
2408,46.45093300182519
2414,41.591381818188175
2415,40.57964899418403
2416,42.23105892698879
2417,42.312652663670974
2420,38.80001954667494
2421,45.084143116187384
2423,33.86749428060967
2424,33.686384853058485
2426,33.26501531564595
2427,34.83632193451134
2429,55.56427224980774
2430,34.41286056626768
2432,40.50371738201132
2436,59.18127078345739
2437,42.94486550619264
2439,46.55995975158424
2440,41.96792542330206
2443,41.85720790431615
2446,46.72597341279052
2447,38.122208795077796
2448,44.10102920301342
2449,37.07557834990308
2450,40.523254470434
2455,39.200617083688265
2458,39.59454268697236
2464,45.82460274902895
2466,38.94251756683849
2468,34.21162218186347
2469,35.370942137551815
2472,46.431930254542564
2473,50.269061652518864
2474,45.18868991107649
2475,45.057041518666715
2476,39.95199158956411
2478,41.6686166801435
2479,40.19573624713051
2484,42.07002079433994
2485,37.66810139644273
2487,53.97171907660736
2494,46.285607793412325
2495,38.29668208777622
2498,37.827100636488304
2499,44.8953996837788
2501,37.371361501244664
2503,43.52958125193967
2507,40.34468818645738
2508,44.814936618095956
2509,41.22348846573253
2515,36.33265353618859
2516,37.28880480559814
2517,39.66934352292759
2520,43.52919501153652
2522,38.846648992167864
2524,59.888747394869576
2525,34.680781187048076
2526,40.093974088115814
2527,42.05177778147825
2529,36.400293234433676
2530,40.502315138773604
2531,36.135253619873694
2534,43.45045540402853
2541,34.04305346357345
2545,38.94869441807869
2547,48.067712229635035
2548,32.01573356565782
2549,35.393470246563155
2550,43.35097419643109
2552,37.47578268414772
2553,42.46944383655016
2554,35.16186650490937
2560,37.62083324072487
2561,43.858754644393926
2564,39.565212064512124
2567,38.48092393701607
2573,48.44864821758354
2576,46.64628470273178
2578,46.2481821412025
2579,33.36210405975509
2580,37.32917875802109
2583,50.49156576217145
2584,55.38242033771666
2587,36.355453927121694
2588,44.61785248996341
2590,38.21200368177047
2591,41.122828273010846
2592,40.09868263837659
2593,59.10428862880902
2597,41.12525215825965
